"Latitude","Longitude","Bathymetry","Abundance"
0.946308724832215,0.758389261744966,1.64156004958217,11.7957209937968
0.912751677852349,0.865771812080537,1.65483124094792,10.545096349284
0.48993288590604,0.926174496644295,1.28640178160785,7.68087710880149
0.51006711409396,0.134228187919463,1.24650974514113,2.53910333528708
0.959731543624161,0.899328859060403,1.7337122538155,12.7700236564145
0.76510067114094,0.194630872483221,1.49522725199755,2.65233270730102
0.0604026845637584,0.38255033557047,0.717449995657149,2.06206054768928
0.959731543624161,0.624161073825503,1.60912092810765,6.20661214808687
0.845637583892617,0.993288590604027,1.69080571086901,6.75645512766572
0.684563758389262,1,1.52440260569741,16.7457240907371
0.610738255033557,0.926174496644295,1.38877531149349,12.6874603289998
0.926174496644295,0.74496644295302,1.61501946086869,13.2134868281584
0.966442953020134,0.557046979865772,1.61366998492446,5.7562241699369
0.845637583892617,0.818791946308725,1.56922707561703,10.3930577192862
0.140939597315436,0.577181208053691,0.777779461466919,4.20094686463583
0.0134228187919463,0.328859060402685,0.674038654900019,8.86686121338574
0.48993288590604,0.456375838926175,1.13592113791448,5.16852206065218
0.335570469798658,0.281879194630872,0.999891686750042,1.1703353053652
0.859060402684564,0.939597315436242,1.65917590913494,10.4275601780109
0.899328859060403,0.51006711409396,1.55092068998729,4.08568128876706
0.167785234899329,0.436241610738255,0.814640851888387,2.19662414838923
0.892617449664429,0.758389261744966,1.58725916923582,12.5146067759604
0.684563758389262,0.114093959731544,1.43808978784853,6.34674199687857
0.959731543624161,0.919463087248322,1.7397654069173,14.2249105936522
0.879194630872483,0.76510067114094,1.56950221624508,11.702840843905
0.838926174496644,0.946308724832215,1.63629229419149,10.3638112698423
0.892617449664429,0.798657718120805,1.61589779322242,19.5786757982469
0.758389261744966,0.879194630872483,1.50780312119156,10.3728912839372
0.704697986577181,0.248322147651007,1.38606854268161,2.9519563940092
0.859060402684564,0.838926174496644,1.59245783642995,10.843706099159
0.469798657718121,0.899328859060403,1.25082208302372,9.07087662795118
0.436241610738255,0.751677852348993,1.13279172019809,7.19221421735931
0.456375838926175,0.805369127516778,1.17387043066925,8.87806923136212
0.939597315436242,0.791946308724832,1.65389160331962,12.9465526693763
0.0268456375838926,0.550335570469799,0.664600436418578,3.42104964390722
0.536912751677852,0.684563758389262,1.20253819667853,6.02404424247191
0.953020134228188,0.503355704697987,1.5896542774585,3.83140677754739
0.63758389261745,0.926174496644295,1.44062903278367,14.5951156014885
0.51006711409396,0.449664429530201,1.14131346142199,4.99912832712371
0.731543624161074,0.932885906040268,1.5160729895803,10.0565495543212
0.23489932885906,0.208053691275168,0.947720571181979,3.49440531370692
0.530201342281879,0.335570469798658,1.19369786832392,6.37970986069888
0.120805369127517,0.10738255033557,0.896832096357393,3.98651093576956
0.456375838926175,0.838926174496644,1.18980358345634,7.91850361226938
0,0.221476510067114,0.692119892471984,8.26828443786448
0.805369127516778,0.0335570469798658,1.62054228950584,3.89166728588117
0.899328859060403,0.785234899328859,1.61595244670274,18.5800910265382
0.0201342281879195,0.328859060402685,0.683440787293117,9.11643964749392
0.691275167785235,0.161073825503356,1.4179353628204,4.80680351625477
0.416107382550336,0.731543624161074,1.09468068422574,5.57705284113916
0.0268456375838926,0.328859060402685,0.692655657697812,9.10504192665672
0.624161073825503,0.322147651006711,1.30503224733963,3.04409360114002
0.832214765100671,0.899328859060403,1.61405246448025,9.7377909836398
0.946308724832215,0.771812080536913,1.65125365040583,11.9567169544696
0.684563758389262,0.993288590604027,1.51628809456463,16.0676535625663
0.919463087248322,0.805369127516778,1.6362220422685,14.7273442122185
0.899328859060403,0.865771812080537,1.64691907022295,11.0438994098653
0.852348993288591,0.76510067114094,1.54192123894401,8.39812284566477
0.879194630872483,0.409395973154362,1.52748430111232,6.0958240144156
1,0.771812080536913,1.68530808354322,10.0667310755121
0.422818791946309,0.161073825503356,1.15609490976034,2.46079470619821
0.838926174496644,0.926174496644295,1.61428611863045,11.2685614148295
0.483221476510067,0.906040268456376,1.26847543481571,9.42940843932914
0.993288590604027,0.852348993288591,1.72801204031977,10.8653089143874
0.0134228187919463,0.261744966442953,0.712509483818692,6.27013788899124
1,0.899328859060403,1.78297191977885,11.730881325263
0.61744966442953,0.906040268456376,1.39527894943541,9.04985674392484
0.865771812080537,0.395973154362416,1.5051032274158,4.19140556494813
0.912751677852349,0.778523489932886,1.62154676090051,15.4746256301662
0.812080536912752,0.261744966442953,1.4862183732124,2.87774880112054
0.865771812080537,0.87248322147651,1.61913710204756,10.7969590284861
0.879194630872483,0.48993288590604,1.51667445786662,3.27745689894301
0.919463087248322,0.711409395973154,1.5934774387458,10.7071515042465
0.651006711409396,0.966442953020134,1.4689187955421,10.8531765141656
0.791946308724832,0.939597315436242,1.57986730355935,9.08795608184668
0.939597315436242,0.483221476510067,1.57684361299316,2.69308500616461
0.0402684563758389,0.483221476510067,0.682024178983768,2.99046781853126
0.496644295302013,0.791946308724832,1.19602923142838,10.2333524661988
0.154362416107383,0.10738255033557,0.918559583513938,4.03399487604404
0.261744966442953,0.671140939597315,0.930319548434092,1.8258083914359
0.76510067114094,0.979865771812081,1.58723527743544,9.74360556979734
0.577181208053691,0.315436241610738,1.24555150547244,5.16381135210349
0.912751677852349,0.885906040268456,1.67171681959236,10.1251463031001
0.926174496644295,0.711409395973154,1.60246752454034,10.9316496842069
0.395973154362416,0.791946308724832,1.1059679787142,4.32780125754028
0.926174496644295,0.731543624161074,1.61069383808333,12.5065763471727
0.724832214765101,0.577181208053691,1.36761332609003,5.18464204341274
0.919463087248322,0.778523489932886,1.62592831750071,14.0431356379109
0.845637583892617,0.885906040268456,1.61520408016373,11.9166416525596
0.953020134228188,0.926174496644295,1.73767841002134,13.6857073991088
0.946308724832215,0.932885906040268,1.738795666331,11.9891662595908
0.906040268456376,0.805369127516778,1.6247953491557,16.6007892687785
0.577181208053691,0.0671140939597315,1.36096893237731,6.37497314110217
0.201342281879195,0.38255033557047,0.868582632326779,2.85831147930239
0.791946308724832,0.550335570469799,1.43580816803158,3.99928433226241
0.959731543624161,0.503355704697987,1.59279276389502,3.74907577622285
0.496644295302013,0.704697986577181,1.16964480703036,9.4261547800659
0.630872483221476,0.906040268456376,1.40059686143033,9.99759753019398
0.395973154362416,0.993288590604027,1.23052138011304,3.57937349788466
0.919463087248322,0.630872483221476,1.57064534715972,6.99393538099683
0.677852348993289,0.859060402684564,1.41483437444987,6.15800402806628
0.865771812080537,0.812080536912752,1.59201390714737,10.6007040945345
0.865771812080537,0.926174496644295,1.65876904721154,11.5118525868037
0.12751677852349,0.308724832214765,0.821678164247941,1.12906967448392
0.577181208053691,0.738255033557047,1.26311299646657,6.51404966489938
0.926174496644295,0.758389261744966,1.62105250087957,12.3391498061035
0.724832214765101,0.986577181208054,1.55976970696294,13.918091761134
0.543624161073825,0.778523489932886,1.2515570859668,8.96326882513722
0.671140939597315,0.295302013422819,1.33826155630308,2.3092987415821
0.906040268456376,0.953020134228188,1.71023732082182,7.08696786477582
0.120805369127517,0.926174496644295,0.896659247521457,1.56746428916072
0.691275167785235,0.630872483221476,1.35005220378442,4.72582299213115
0.731543624161074,0.959731543624161,1.54760289818685,10.5524692309652
0.832214765100671,0.953020134228188,1.63595459668037,9.74001033466113
0.973154362416107,0.919463087248322,1.74918186714143,13.5483707722357
0.906040268456376,0.791946308724832,1.62434649456727,19.2275514602053
0.624161073825503,0.758389261744966,1.32972399744498,5.04569120704674
0.697986577181208,0.973154362416107,1.51515087792644,14.379174233932
0.946308724832215,0.865771812080537,1.69687639007965,9.51879038948142
0.563758389261745,0.845637583892617,1.29478111918913,6.35979459929376
